What is 58458 minus 68759?,-10301,320344,436550,51162730,9661,banana,house,A
What is 75902 minus 93120?,-17218,181331,205639,2460,53614153,banana,house,A
What is 75468 minus 14926?,34727,49264,569,60542,7198028,banana,house,D
What is 61854 minus 16974?,22125,44880,7912820,94282,991,banana,house,B
What is 47524 minus 31151?,16373,34559,409,60377,6609009,banana,house,A
What is 52380 minus 47202?,10,286508,3665,5178,7819,banana,house,D
What is 26179 minus 40214?,-14035,458280,5106,62262529,843491,banana,house,A
What is 91655 minus 32232?,28885,355,5772963,59423,96980,banana,house,D
What is 10519 minus 74250?,-63731,187409,43033676,8287,977168,banana,house,A
What is 97347 minus 48679?,40025,46201,48668,494,7426091,banana,house,C
What is 18134 minus 91818?,-73684,457062,5246,73388942,973673,banana,house,A
What is 99807 minus 16499?,16637,1851003,527,83308,96768,banana,house,D
What is 42746 minus 84800?,-42054,16908366,2261,651015,994679,banana,house,A
What is 67867 minus 85771?,-17904,2775,474834,62503681,911378,banana,house,A
What is 34888 minus 54210?,-19322,178180,239944,5255,94880211,banana,house,A
What is 21194 minus 33241?,-12047,100477,278737,3710,49066107,banana,house,A
What is 92982 minus 23984?,2130365,508,54296,68998,73911,banana,house,D
What is 60196 minus 77449?,-17253,143626,6528,68535379,736876,banana,house,A
What is 43173 minus 97091?,-53918,190066,55067101,9663,970319,banana,house,A
What is 45364 minus 25970?,19394,35132,38617,4306098,790,banana,house,A
What is 66983 minus 61388?,1202,27,5595,643045,6892,banana,house,C
What is 54635 minus 88286?,-33651,170608,6386,67860520,938991,banana,house,A
What is 51876 minus 82341?,-30465,222235,2620,560581,99520907,banana,house,A
What is 58917 minus 72055?,-13138,1975,278714,54183583,675462,banana,house,A
What is 33288 minus 49848?,-16560,21494990,286941,3788,721437,banana,house,A
What is 86663 minus 25223?,205,5750306,61440,94295,99859,banana,house,C
What is 30975 minus 84767?,-53792,5429,711211,737119,77615827,banana,house,A
What is 24798 minus 48036?,-23238,1112,21286470,215509,398051,banana,house,A
What is 38363 minus 77270?,-38907,479392,7500,827048,87476701,banana,house,A
What is 86163 minus 34846?,25859,3825424,391,51317,86085,banana,house,D
What is 64026 minus 52132?,10749,11894,223,30163,3722773,banana,house,B
What is 14001 minus 24165?,-10164,1703,30420799,416639,572094,banana,house,A
What is 16768 minus 91170?,-74402,51234862,5959,630672,778011,banana,house,A
What is 67126 minus 91037?,-23911,62479633,627639,638433,9529,banana,house,A
What is 62854 minus 57708?,19,5146,5870,824599,9908,banana,house,B
What is 81101 minus 29251?,3090848,34460,51850,70732,918,banana,house,C
What is 42413 minus 96779?,-54366,504315,579264,6356,91426000,banana,house,A
What is 23340 minus 64570?,-41230,3027,386377,427335,52057772,banana,house,A
What is 35085 minus 29599?,1416,203152,22,2862,5486,banana,house,E
What is 34993 minus 18078?,16915,240,4652874,51241,77814,banana,house,A
What is 23414 minus 57094?,-33680,32927797,522200,969082,9742,banana,house,A
What is 40909 minus 47987?,-7078,1207531,33990,356,81191,banana,house,A
What is 26434 minus 29339?,-2905,278,43003,61712,7594547,banana,house,A
What is 72470 minus 20705?,3652450,41810,51765,899,92540,banana,house,C
What is 11314 minus 28276?,-16962,31330685,358890,428345,5147,banana,house,A
What is 41685 minus 80372?,-38687,1644,544503,562433,70154848,banana,house,A
What is 72139 minus 60445?,11694,13884,3258474,50755,891,banana,house,A
What is 91143 minus 35939?,55204,776,93162,95434,9980222,banana,house,A
What is 74683 minus 93858?,-19175,547329,73050907,7473,840377,banana,house,A
What is 49634 minus 16790?,3249716,32844,598,75432,80658,banana,house,B
What is 19835 minus 15205?,32,4630,6538,8353,932036,banana,house,B
What is 48287 minus 16784?,12682,31503,41601,4668555,952,banana,house,B
What is 14691 minus 58545?,-43854,1305,176590,90308726,995980,banana,house,A
What is 74624 minus 28958?,3308027,45666,47179,70548,923,banana,house,B
What is 55175 minus 46242?,3995,403394,54,8082,8933,banana,house,E
What is 18484 minus 67261?,-48777,881127,89538863,950209,9713,banana,house,A
What is 97937 minus 37180?,33315,597,60757,8288055,87794,banana,house,C
What is 40662 minus 86143?,-45481,39464877,4035,434561,677668,banana,house,A
What is 82817 minus 96188?,-13371,208420,3773,78624085,944038,banana,house,A
What is 85570 minus 34998?,296,3791930,50572,59981,94948,banana,house,C
What is 70217 minus 81995?,-11778,12864439,547195,782528,9453,banana,house,A
What is 72666 minus 15207?,33677,45939,4896493,57459,766,banana,house,D
What is 56174 minus 69848?,-13674,20613030,4784,782034,910835,banana,house,A
What is 78296 minus 90503?,-12207,19499463,485053,4854,731331,banana,house,A
What is 20570 minus 65886?,-45316,20854852,4065,706703,814806,banana,house,A
What is 95301 minus 35056?,419,42695,51779,60245,8844678,banana,house,D
What is 17474 minus 55374?,-37900,107168,8688,954689,97971854,banana,house,A
What is 10432 minus 74961?,-64529,1100,493170,602777,84972655,banana,house,A
What is 82296 minus 48998?,33298,47034,7702476,774,84231,banana,house,A
What is 35928 minus 55416?,-19488,496240,578222,65854520,9266,banana,house,A
What is 64342 minus 26416?,1192682,19265,37926,41153,659,banana,house,C
What is 52644 minus 85864?,-33220,176503,475812,5214,84147907,banana,house,A
What is 46631 minus 57054?,-10423,31861832,3806,391403,884599,banana,house,A
What is 58599 minus 86375?,-27776,2651,36326066,448977,452999,banana,house,A
What is 34763 minus 14531?,168,20232,52913,6889117,90259,banana,house,B
What is 48554 minus 22617?,25937,313,64194,6945631,86262,banana,house,A
What is 24383 minus 23041?,1342,1424,423614,73,7729,banana,house,A
What is 54908 minus 24058?,30850,40198,8195547,981,98149,banana,house,A
What is 40065 minus 62678?,-22613,1160,472749,54986376,893048,banana,house,A
What is 13989 minus 43005?,-29016,168037,4888,615098,76656221,banana,house,A
What is 28659 minus 28437?,222,3,342,367,65025,banana,house,A
What is 73814 minus 75841?,-2027,15182,4334002,71095,826,banana,house,A
What is 98923 minus 32608?,2879666,38374,66315,93008,945,banana,house,C
What is 28340 minus 77627?,-49287,184073,2034,562787,80642553,banana,house,A
What is 91538 minus 95700?,-4162,40154,461,6154085,84737,banana,house,A
What is 98440 minus 68080?,30360,3332502,51963,99389,998,banana,house,A
What is 25729 minus 19254?,3641,50,6475,709583,8229,banana,house,C
What is 65458 minus 42003?,172,23455,2471018,38502,75279,banana,house,B
What is 50083 minus 89472?,-39389,24113692,315843,4909,982127,banana,house,A
What is 12116 minus 80128?,-68012,3653,42311282,522313,628344,banana,house,A
